Id,IsDeleted,MasterRecordId,Name,LastName,FirstName,Salutation,Type,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,PersonContactId,IsPersonAccount,PersonMailingStreet,PersonMailingCity,PersonMailingState,PersonMailingPostalCode,PersonMailingCountry,PersonMailingLatitude,PersonMailingLongitude,PersonMailingGeocodeAccuracy,PersonMailingAddress,PersonOtherStreet,PersonOtherCity,PersonOtherState,PersonOtherPostalCode,PersonOtherCountry,PersonOtherLatitude,PersonOtherLongitude,PersonOtherGeocodeAccuracy,PersonOtherAddress,PersonMobilePhone,PersonHomePhone,PersonOtherPhone,PersonAssistantPhone,PersonEmail,PersonTitle,PersonDepartment,PersonAssistantName,PersonLeadSource,PersonBirthdate,PersonLastCURequestDate,PersonLastCUUpdateDate,PersonEmailBouncedReason,PersonEmailBouncedDate,PersonIndividualId,Jigsaw,JigsawCompanyId,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0018c00002FHQdwAAH,,,Jordan Foster Construction,,,,Corporate,0128c000002iLr7AAE,,9644 Kathryn Hills,Danielmouth,OH,,USA,,,,"{""city"":""Danielmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OH"",""street"":""9644 Kathryn Hills""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQdwAAH,Hospitality,9453000,5,,0058c00000BTShfAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1930,,,
0018c00002FHQdxAAH,,,Steve Dahl & Associates,,,,Corporate,0128c000002iLr7AAE,,058 Carlos Divide,Benjaminbury,ND,,USA,,,,"{""city"":""Benjaminbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""058 Carlos Divide""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQdxAAH,Environmental,9754000,212,,0058c00000BTSheAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1986,,,
0018c00002FHQdyAAH,,,Jair,,,,Corporate,0128c000002iLr7AAE,,785 Bailey Hollow,Kellitown,MN,,USA,,,,"{""city"":""Kellitown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""785 Bailey Hollow""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQdyAAH,Communications,6851000,181,,0058c00000BTShUAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,3/13/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1941,,,
0018c00002FHQdzAAH,,,Jim Coleman Company,,,,Corporate,0128c000002iLr7AAE,,98630 Zoe Landing,Churchbury,WA,,USA,,,,"{""city"":""Churchbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""98630 Zoe Landing""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQdzAAH,Communications,5050000,105,,0058c00000BTShQAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1955,,,
0018c00002FHQe0AAH,,,Marble Crafters Usa,,,,Corporate,0128c000002iLr7AAE,,74895 Philip Roads,Kristinville,ND,,USA,,,,"{""city"":""Kristinville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""74895 Philip Roads""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe0AAH,Engineering,5542000,213,,0058c00000BTShaAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1911,,,
0018c00002FHQe1AAH,,,Ain Plastics,,,,Corporate,0128c000002iLr7AAE,,6496 Johnson Route,Billyburgh,NV,,USA,,,,"{""city"":""Billyburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""6496 Johnson Route""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe1AAH,Healthcare & Life Sciences,2335000,45,,0058c00000BTShPAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,2007,,,
0018c00002FHQe2AAH,,,J. Mading Group,,,,Corporate,0128c000002iLr7AAE,,7313 Cohen Brook,Julianport,IA,,USA,,,,"{""city"":""Julianport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""7313 Cohen Brook""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe2AAH,Chemicals,5307000,91,,0058c00000BTShaAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/9/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1919,,,
0018c00002FHQe3AAH,,,The Timken Co. / Timken Super Precision Co.,,,,Corporate,0128c000002iLr7AAE,,5638 Anthony Loaf,Port Brian,WA,,USA,,,,"{""city"":""Port Brian"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""5638 Anthony Loaf""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe3AAH,Manufacturing,7416000,34,,0058c00000BTShRAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,2/28/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1888,,,
0018c00002FHQe4AAH,,,San Francisco Outdoor TV,,,,Corporate,0128c000002iLr7AAE,,925 Johnson Mountain,Hobbsborough,WA,,USA,,,,"{""city"":""Hobbsborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""925 Johnson Mountain""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe4AAH,Banking,9385000,125,,0058c00000BTShcAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:23.000+0000,3/13/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1953,,,
0018c00002FHQe5AAH,,,HighQuest Partners,,,,Corporate,0128c000002iLr7AAE,,069 Nichols Bridge,Port Kimberly,CA,,USA,,,,"{""city"":""Port Kimberly"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""069 Nichols Bridge""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe5AAH,Not For Profit,8599000,237,,0058c00000BTShbAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1921,,,
0018c00002FHQe6AAH,,,Cableworks,,,,Corporate,0128c000002iLr7AAE,,2948 Kimberly Via,East Brittneyborough,IL,,USA,,,,"{""city"":""East Brittneyborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IL"",""street"":""2948 Kimberly Via""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe6AAH,Construction,7342000,117,,0058c00000BTShaAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,3/28/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1987,,,
0018c00002FHQe7AAH,,,Ozark Automotive Distributors,,,,Corporate,0128c000002iLr7AAE,,19215 Cannon Greens,Hannahmouth,IA,,USA,,,,"{""city"":""Hannahmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""19215 Cannon Greens""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe7AAH,Banking,9742000,19,,0058c00000BTShfAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1951,,,
0018c00002FHQe8AAH,,,AimNet Solutions,,,,Corporate,0128c000002iLr7AAE,,139 Bianca Locks,North Pamelafurt,OR,,USA,,,,"{""city"":""North Pamelafurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""139 Bianca Locks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe8AAH,Biotechnology,3103000,240,,0058c00000BTShbAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1893,,,
0018c00002FHQe9AAH,,,Levi Ray & Shoup Inc,,,,Corporate,0128c000002iLr7AAE,,943 Holly Shores,North William,IA,,USA,,,,"{""city"":""North William"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""943 Holly Shores""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQe9AAH,Transportation,2226000,82,,0058c00000BTShUAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:23.000+0000,1/30/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1901,,,
0018c00002FHQeAAAX,,,Lake City Bank,,,,Corporate,0128c000002iLr7AAE,,90795 James Fort,North Shelbybury,OH,,USA,,,,"{""city"":""North Shelbybury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OH"",""street"":""90795 James Fort""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeAAAX,Telecommunications,3255000,193,,0058c00000BTShdAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1936,,,
0018c00002FHQeBAAX,,,Circa Information,,,,Corporate,0128c000002iLr7AAE,,49784 Richards Coves,South Alex,MT,,USA,,,,"{""city"":""South Alex"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""49784 Richards Coves""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeBAAX,Retail,4508000,241,,0058c00000BTShcAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,2/9/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1999,,,
0018c00002FHQeCAAX,,,E Commerce Group,,,,Corporate,0128c000002iLr7AAE,,5781 Foster Prairie,East Jennifer,IN,,USA,,,,"{""city"":""East Jennifer"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""5781 Foster Prairie""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeCAAX,Government,4340000,70,,0058c00000BTShaAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,3/28/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1979,,,
0018c00002FHQeDAAX,,,adeptive.com,,,,Corporate,0128c000002iLr7AAE,,79754 Davis Estate,East Marcburgh,MO,,USA,,,,"{""city"":""East Marcburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""79754 Davis Estate""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeDAAX,Construction,7694000,40,,0058c00000BTShUAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:43.000+0000,3/3/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1990,,,
0018c00002FHQeEAAX,,,The Thermos Company,,,,Corporate,0128c000002iLr7AAE,,782 Evans Place,Whitneyview,WA,,USA,,,,"{""city"":""Whitneyview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""782 Evans Place""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeEAAX,Machinery,6411000,117,,0058c00000BTShQAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:04.000+0000,12/11/21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1881,,,
0018c00002FHQeFAAX,,,Cohu,,,,Corporate,0128c000002iLr7AAE,,89053 Wang Spring,Parkertown,CA,,USA,,,,"{""city"":""Parkertown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""89053 Wang Spring""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeFAAX,Other,4304000,10,,0058c00000BTShSAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,2009,,,
0018c00002FHQeGAAX,,,Finacity Corporation,,,,Corporate,0128c000002iLr7AAE,,82812 Fritz Flat,Denisebury,HI,,USA,,,,"{""city"":""Denisebury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""82812 Fritz Flat""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeGAAX,Media,7256000,63,,0058c00000BTShcAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,2009,,,
0018c00002FHQeHAAX,,,Dynamics Research Corp,,,,Corporate,0128c000002iLr7AAE,,13215 Hanson Row,Taylorton,WI,,USA,,,,"{""city"":""Taylorton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""13215 Hanson Row""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeHAAX,Engineering,5249000,162,,0058c00000BTShfAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:34.000+0000,1/31/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1885,,,
0018c00002FHQeIAAX,,,Hobbamock Design,,,,Corporate,0128c000002iLr7AAE,,103 Phillip Unions,Lake James,MN,,USA,,,,"{""city"":""Lake James"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""103 Phillip Unions""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeIAAX,Hospitality,7417000,212,,0058c00000BTShUAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,3/18/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1961,,,
0018c00002FHQeJAAX,,,Ortho-McNeil Pharmaceutical,,,,Corporate,0128c000002iLr7AAE,,4628 George Branch,Lake Adriennemouth,AK,,USA,,,,"{""city"":""Lake Adriennemouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""4628 George Branch""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeJAAX,Biotechnology,8122000,14,,0058c00000BTShQAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,3/16/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1955,,,
0018c00002FHQeKAAX,,,"Huthwaite,",,,,Corporate,0128c000002iLr7AAE,,81863 John Key,Elizabethberg,MN,,USA,,,,"{""city"":""Elizabethberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""81863 John Key""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeKAAX,Telecommunications,5517000,98,,0058c00000BTShfAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/7/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1891,,,
0018c00002FHQeLAAX,,,Community of Science,,,,Corporate,0128c000002iLr7AAE,,4801 Michelle Trace,Lake Michaelfort,OR,,USA,,,,"{""city"":""Lake Michaelfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""4801 Michelle Trace""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeLAAX,Food & Beverage,2794000,226,,0058c00000BTShcAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:43.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,2000,,,
0018c00002FHQeMAAX,,,Teracomm,,,,Corporate,0128c000002iLr7AAE,,35330 Ricardo Club,West Aaronchester,HI,,USA,,,,"{""city"":""West Aaronchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""35330 Ricardo Club""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeMAAX,Environmental,2434000,229,,0058c00000BTShRAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:23.000+0000,3/12/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1884,,,
0018c00002FHQeNAAX,,,Tango Technologies Ltd,,,,Corporate,0128c000002iLr7AAE,,39439 Maria Shoals,Lake Janechester,AK,,USA,,,,"{""city"":""Lake Janechester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""39439 Maria Shoals""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeNAAX,Consulting,5102000,154,,0058c00000BTShcAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:01.000+0000,3/13/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1995,,,
0018c00002FHQeOAAX,,,Atlas World Group,,,,Corporate,0128c000002iLr7AAE,,72828 Wright Underpass,Wallaceside,SD,,USA,,,,"{""city"":""Wallaceside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SD"",""street"":""72828 Wright Underpass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeOAAX,Environmental,4263000,35,,0058c00000BTShUAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/3/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1885,,,
0018c00002FHQePAAX,,,Kensingtonhouse,,,,Corporate,0128c000002iLr7AAE,,295 Watson Mountains,Victoriaburgh,OR,,USA,,,,"{""city"":""Victoriaburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""295 Watson Mountains""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQePAAX,Media,3173000,29,,0058c00000BTShPAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1907,,,
0018c00002FHQeQAAX,,,"Thos. S. Byrne, Ltd.",,,,Corporate,0128c000002iLr7AAE,,545 Alejandro Mission,East Chelseyfurt,KS,,USA,,,,"{""city"":""East Chelseyfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""545 Alejandro Mission""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeQAAX,Communications,6206000,3,,0058c00000BTShfAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1923,,,
0018c00002FHQeRAAX,,,Zeta Broadband,,,,Corporate,0128c000002iLr7AAE,,19426 White Neck,Roachland,AZ,,USA,,,,"{""city"":""Roachland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""19426 White Neck""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeRAAX,Engineering,3191000,224,,0058c00000BTShPAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2/11/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1986,,,
0018c00002FHQeSAAX,,,Workstream,,,,Corporate,0128c000002iLr7AAE,,228 Fitzpatrick Vista,North Monique,HI,,USA,,,,"{""city"":""North Monique"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""228 Fitzpatrick Vista""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeSAAX,Not For Profit,9430000,3,,0058c00000BTShRAAX,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1940,,,
0018c00002FHQeTAAX,,,Knoa Corporation,,,,Corporate,0128c000002iLr7AAE,,4997 Rodriguez Lake,Aprilfurt,WI,,USA,,,,"{""city"":""Aprilfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""4997 Rodriguez Lake""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeTAAX,Not For Profit,7951000,239,,0058c00000BTSheAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2/16/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1914,,,
0018c00002FHQeUAAX,,,Caliber Associates,,,,Corporate,0128c000002iLr7AAE,,231 Johnson Crossing,Thomasburgh,IA,,USA,,,,"{""city"":""Thomasburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""231 Johnson Crossing""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQeUAAX,Construction,2928000,191,,0058c00000BTSheAAH,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,3/12/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1880,,,
