Id,WhoId,WhatId,WhoCount,WhatCount,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype
00T8c00003S6ELbEAN,,0068c00000odYJcAAM,0,1,Volunteering - Community Garden,03/13/22,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHRI1AAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELcEAN,,0068c00000odXKgAAM,0,1,Volunteering - Community Mentorship,03/10/22,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHQZ0AAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELdEAN,,0068c00000odY0XAAU,0,1,Volunteering - Food Bank,02/02/22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHR41AAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELeEAN,,0068c00000odXwZAAU,0,1,Volunteering - Habitat for Humanity,03/12/22,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHR1AAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELfEAN,,0068c00000odY5wAAE,0,1,Volunteering - Homeless Services,01/31/22,Completed,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHR7rAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELgEAN,,0068c00000odYASAA2,0,1,Volunteering - Mock Interviews,02/24/22,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHRAzAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELhEAN,,0068c00000odXoGAAU,0,1,Volunteering - Tree Planting,02/07/22,Completed,Normal,,0058c00000BTShfAAH,,Meeting,,0018c00002FHQuxAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELiEAN,,0068c00000odXLpAAM,0,1,Web Conference with Customer,02/07/22,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHQZtAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELjEAN,,0068c00000odYPsAAM,0,1,Web Meeting,02/16/22,Completed,Normal,,0058c00000BTShRAAX,,Prep,,0018c00002FHRMiAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELkEAN,,0068c00000odYGdAAM,0,1,Web Meeting with Executives,02/25/22,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHRFhAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELlEAN,,0068c00000odXHJAA2,0,1,Webinar,02/02/22,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHQWYAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELmEAN,,0068c00000odXaXAAU,0,1,Webinar Content,02/05/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHQkbAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELnEAN,,0068c00000odY0tAAE,0,1,Webinar Planning Session,03/06/22,Completed,Normal,,0058c00000BTShUAAX,,Prep,,0018c00002FHR4JAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELoEAN,,0068c00000odXIlAAM,0,1,Webinar Presentation,02/23/22,Completed,Normal,,0058c00000BTShRAAX,,Other,,0018c00002FHQXYAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELpEAN,,0068c00000odXJIAA2,0,1,Product Launch Meeting,02/05/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHQXvAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELqEAN,,0068c00000odXo4AAE,0,1,Product Launch Training,03/21/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHQupAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELrEAN,,0068c00000odYMcAAM,0,1,New Product Training,03/05/22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHRKGAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELsEAN,,0068c00000odY4UAAU,0,1,Sales Training,03/01/22,Completed,Normal,,0058c00000BTShSAAX,,Meeting,,0018c00002FHR6oAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELtEAN,,0068c00000odYOpAAM,0,1,Enablement Session,02/28/22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHRM0AAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELuEAN,,0068c00000odYJoAAM,0,1,Prospecting First Call,03/19/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHRIAAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELvEAN,,0068c00000odXmIAAU,0,1,Account Health Check,02/01/22,Completed,Normal,,0058c00000BTShZAAX,,Meeting,,0018c00002FHQtUAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELwEAN,,0068c00000odYLcAAM,0,1,Account Planning Meeting,02/21/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHRJRAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELxEAN,,0068c00000odXMqAAM,0,1,Account Review,02/13/22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHQalAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELyEAN,,0068c00000odXaHAAU,0,1,Account Review Call,02/25/22,Completed,Normal,,0058c00000BTShbAAH,,Prep,,0018c00002FHQkPAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6ELzEAN,,0068c00000odYOGAA2,0,1,Agree on Next Steps,03/05/22,Completed,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHRLXAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM0EAN,,0068c00000odXjYAAU,0,1,Approve Menus for Executive Lunch,03/06/22,Completed,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHQrRAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM1EAN,,0068c00000odXsUAAU,0,1,Arrange Travel for Guest Speaker,02/10/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHQyFAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM2EAN,,0068c00000odYRmAAM,0,1,Assess RFO Response,02/21/22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHROIAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM3EAN,,0068c00000odYKSAA2,0,1,Attend Social Media Best Practices Webinar,02/23/22,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHRIeAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM4EAN,,0068c00000odXTAAA2,0,1,Brainstorming,02/21/22,Completed,Normal,,0058c00000BTShRAAX,,Other,,0018c00002FHQfIAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM5EAN,,0068c00000odXdLAAU,0,1,Brainstorming Session,03/17/22,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHQmfAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM6EAN,,0068c00000odXHrAAM,0,1,Build Slides for Presentation,02/01/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHQWzAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM7EAN,,0068c00000odXHnAAM,0,1,Call Customer for Update,01/31/22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHQWvAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM8EAN,,0068c00000odXqBAAU,0,1,Call to Discuss Renewal,03/06/22,Completed,Normal,,0058c00000BTShTAAX,,Meeting,,0018c00002FHQwXAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EM9EAN,,0068c00000odXngAAE,0,1,Call with Decision Maker,03/10/22,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQuZAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMAEA3,,0068c00000odXtpAAE,0,1,Call with Director of Operations,02/21/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHQzCAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMBEA3,,0068c00000odXKGAA2,0,1,Call with Director of Sales,02/12/22,Completed,Normal,,0058c00000BTShRAAX,,Call,,0018c00002FHQYiAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMCEA3,,0068c00000odYB9AAM,0,1,Call with Project Team,02/27/22,Completed,Normal,,0058c00000BTShfAAH,,Meeting,,0018c00002FHRBTAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMDEA3,,0068c00000odXPSAA2,0,1,Channel Account Planning,02/14/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQcbAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMEEA3,,0068c00000odY0TAAU,0,1,Check in with Customer,03/10/22,Completed,Normal,,0058c00000BTShfAAH,,Prep,,0018c00002FHR3yAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMFEA3,,0068c00000odXxqAAE,0,1,Closing Call,03/15/22,Completed,Normal,,0058c00000BTShfAAH,,Prep,,0018c00002FHR28AAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMGEA3,,0068c00000odXcFAAU,0,1,Cold Call to Director of Operations,03/19/22,Completed,Normal,,0058c00000BTShSAAX,,Other,,0018c00002FHQlsAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMHEA3,,0068c00000odXnyAAE,0,1,Cold Call with Prospect,03/16/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHQulAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMIEA3,,0068c00000odXd6AAE,0,1,Competitive Research,03/02/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQmVAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMJEA3,,0068c00000odXuTAAU,0,1,Complete and Send Close Plan,02/09/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHQzdAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMKEA3,,0068c00000odXy2AAE,0,1,Complete Mutual Plan Document,02/23/22,Completed,Normal,,0058c00000BTShTAAX,,Prep,,0018c00002FHR2IAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMLEA3,,0068c00000odXyoAAE,0,1,Conference Call,03/10/22,Completed,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHR2nAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMMEA3,,0068c00000odXgOAAU,0,1,Conference Call - Marketing Team,03/15/22,Completed,Normal,,0058c00000BTShRAAX,,Call,,0018c00002FHQowAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMNEA3,,0068c00000odYVcAAM,0,1,Conference Call with Board of Directors,03/15/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHRRUAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMOEA3,,0068c00000odXv5AAE,0,1,Conference Call with Customer,02/25/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHR04AAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMPEA3,,0068c00000odXljAAE,0,1,Conference Call with Executive Team,03/02/22,Completed,Normal,,0058c00000BTShUAAX,,Meeting,,0018c00002FHQt6AAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMQEA3,,0068c00000odXQaAAM,0,1,Conference Call with Key Stakeholders,03/07/22,Completed,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHQdPAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMREA3,,0068c00000odXXJAA2,0,1,Conference Call with Team,03/14/22,Completed,Normal,,0058c00000BTShSAAX,,Call,,0018c00002FHQiBAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMSEA3,,0068c00000odY6HAAU,0,1,Confirm Close Date,02/03/22,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHR84AAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMTEA3,,0068c00000odYL3AAM,0,1,Customer Lunch,02/23/22,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHRJ5AAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMUEA3,,0068c00000odXcqAAE,0,1,Customer Meeting,03/20/22,Completed,Normal,,0058c00000BTShRAAX,,Call,,0018c00002FHQmIAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMVEA3,,0068c00000odYFeAAM,0,1,Deal Discussion with Team,03/14/22,Completed,Normal,,0058c00000BTShUAAX,,Meeting,,0018c00002FHREtAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMWEA3,,0068c00000odXLGAA2,0,1,Define Customer Journey,02/09/22,Completed,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHQZPAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMXEA3,,0068c00000odY9lAAE,0,1,Demo,02/27/22,Completed,Normal,,0058c00000BTShUAAX,,Prep,,0018c00002FHRAaAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMYEA3,,0068c00000odXGQAA2,0,1,Demo for the Sales Team,02/15/22,Completed,Normal,,0058c00000BTShdAAH,,Other,,0018c00002FHQVsAAP,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMZEA3,,0068c00000odYPUAA2,0,1,Demo to the Marketing Team,03/02/22,Completed,Normal,,0058c00000BTShYAAX,,Call,,0018c00002FHRMMAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMaEAN,,0068c00000odXyZAAU,0,1,Demonstration to Project Team,02/18/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHR2fAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMbEAN,,0068c00000odXUxAAM,0,1,Develop Account Plan,02/13/22,Completed,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHQgXAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMcEAN,,0068c00000odXiuAAE,0,1,Develop Content for Webinar,01/31/22,Completed,Normal,,0058c00000BTShXAAX,,Other,,0018c00002FHQqsAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMdEAN,,0068c00000odXjYAAU,0,1,Develop Keynote Presentation,03/11/22,Completed,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHQrRAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMeEAN,,0068c00000odXXqAAM,0,1,Develop Outbound Call Script and Offers,02/24/22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHQiWAAX,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMfEAN,,0068c00000odY4iAAE,0,1,Develop Presentation,03/16/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHR6xAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMgEAN,,0068c00000odYIxAAM,0,1,Discovery Call,03/11/22,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHRHUAA5,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EMhEAN,,0068c00000odXdHAAU,0,1,Discovery Call Notes,02/23/22,Completed,Normal,,0058c00000BTShQAAX,,Meeting,,0018c00002FHQmcAAH,1,2022-03-30T02:50:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:07.000+0000,,,,,,,,,,,,,,,,,,,,Task
