Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,IsSplit,Pricebook2Id,OwnerId,Territory2Id,IsExcludedFromTerritory2Filter,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,SyncedQuoteId,HasOpenActivity,HasOverdueTask,DB_Days__c,external_id__c,Stalled_Opportunity__c
0068c00000odXmbAAE,,0018c00002FHQtiAAH,Capital District Home Guide 62,,Closed Lost,20000,0,2020-09-11,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.58568,
0068c00000odXmeAAE,,0018c00002FHQtkAAH,Powerit Solutions 106,,Closed Lost,30000,0,2021-08-20,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,1,,7,W_Opportunity.58678,
0068c00000odXmfAAE,,0018c00002FHQtkAAH,Powerit Solutions 116,,Closed Lost,5000,0,2020-08-09,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.58697,
0068c00000odXmiAAE,,0018c00002FHQtnAAH,Impact Engine 188,,Closed Lost,25000,0,2022-01-21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,1,2022,2022 1,1,,,,,,,7,W_Opportunity.58871,
0068c00000odXmmAAE,,0018c00002FHQtpAAH,"Reinsurance Group of America, Incorporated 227",,Closed Lost,150000,0,2020-09-08,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.58959,
0068c00000odXmnAAE,,0018c00002FHQtqAAH,ChicagOne Developers 22,,Proposal/Quote,60000,0,2022-05-07,Existing Business,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.59093,
0068c00000odXmoAAE,,0018c00002FHQtqAAH,ChicagOne Developers 31,,Closed Lost,101000,0,2020-08-10,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59113,
0068c00000odXmqAAE,,0018c00002FHQtrAAH,Compulan 65,,Closed Won,10000,100,2020-09-12,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59216,
0068c00000odXmsAAE,,0018c00002FHQttAAH,The Hibbert Group 92,,Closed Lost,105000,0,2020-08-14,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59300,
0068c00000odXmtAAE,,0018c00002FHQtuAAH,Digi International 97,,Closed Lost,50000,0,2020-11-08,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.59318,
0068c00000odXmuAAE,,0018c00002FHQtuAAH,Digi International 100,,Closed Lost,120000,0,2020-08-17,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59325,
0068c00000odXmvAAE,,0018c00002FHQtvAAH,XServ 111,,Closed Lost,55000,0,2021-06-16,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2021,2021 2,1,,,,,1,,7,W_Opportunity.59371,
0068c00000odXmwAAE,,0018c00002FHQtvAAH,XServ 113,,Closed Won,184000,100,2021-12-03,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.59379,
0068c00000odXmyAAE,,0018c00002FHQtxAAH,Systemax 134,,Closed Lost,20000,0,2020-08-23,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59415,
0068c00000odXn0AAE,,0018c00002FHQtzAAH,Symbionic Technologies 198,,Closed Lost,2000,0,2020-08-29,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59561,
0068c00000odXn1AAE,,0018c00002FHQu0AAH,Insurity 225,,Closed Lost,7000,0,2020-08-18,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59606,
0068c00000odXn3AAE,,0018c00002FHQu2AAH,Pfeiffer Vacuum 11,,Closed Lost,20000,0,2020-08-14,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59700,
0068c00000odXn4AAE,,0018c00002FHQu3AAH,Internotes Strategy 15,,Closed Lost,50000,0,2021-02-08,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.59711,
0068c00000odXn6AAE,,0018c00002FHQu5AAH,Sanofi Pasteur. 65,,Closed Lost,40000,0,2020-08-12,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59807,
0068c00000odXn7AAE,,0018c00002FHQu5AAH,Sanofi Pasteur. 66,,Closed Lost,10000,0,2020-09-03,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59808,
0068c00000odXn8AAE,,0018c00002FHQu6AAH,PBM Graphics 95,,Closed Lost,150000,0,2020-11-28,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.59878,
0068c00000odXn9AAE,,0018c00002FHQu7AAH,Burke Williams & Sorensen Llp 107,,Closed Lost,20000,0,2020-08-15,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.59902,
0068c00000odXnAAAU,,0018c00002FHQu8AAH,Russell Stover Candies 122,,Closed Lost,350000,0,2021-11-23,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.59939,
0068c00000odXnBAAU,,0018c00002FHQu9AAH,Illumitek 128,,Closed Lost,5000,0,2021-08-17,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.59951,
0068c00000odXnDAAU,,0018c00002FHQuBAAX,Mack Cleveland Sales Inc 171,,Closed Lost,15000,0,2020-11-29,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.60061,
0068c00000odXnEAAU,,0018c00002FHQuCAAX,Horizon Milling 180,,Closed Lost,230000,0,2020-12-07,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.60086,
0068c00000odXnFAAU,,0018c00002FHQuDAAX,Union Pacific Distribution Services 197,,Closed Lost,100000,0,2020-08-08,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.60129,
0068c00000odXnHAAU,,0018c00002FHQuFAAX,Applied Magic 21,,Closed Lost,20000,0,2020-07-02,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.60330,
0068c00000odXnJAAU,,0018c00002FHQuHAAX,Action Floor System Inc 60,,Closed Lost,50000,0,2020-08-07,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.60443,
0068c00000odXnKAAU,,0018c00002FHQuIAAX,"NextCorp, Ltd 85",,Closed Won,173000,100,2021-12-31,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2021,2021 4,1,,,,,,,7,W_Opportunity.60505,
0068c00000odXnMAAU,,0018c00002FHQuKAAX,"Executive Office Furniture,Inc 118",,Closed Lost,30000,0,2020-08-01,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.60590,
0068c00000odXnPAAU,,0018c00002FHQuMAAX,Showexperience Incorporated 171,,Closed Lost,6320,0,2020-09-04,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.60741,
0068c00000odXnQAAU,,0018c00002FHQuMAAX,Showexperience Incorporated 175,,Closed Won,4733,100,2020-11-20,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.60747,
0068c00000odXnRAAU,,0018c00002FHQuNAAX,"Hallmark Cards, Incorporated 191",,Negotiation,210000,0,2022-06-05,New Business / Add-on,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2022,2022 2,1,,,,,1,,7,W_Opportunity.60786,
0068c00000odXnVAAU,,0018c00002FHQuPAAX,Distribution Systems International 237,,Closed Lost,150000,0,2021-05-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.60903,
0068c00000odXnXAAU,,0018c00002FHQuRAAX,CarrierPoint 44,,Closed Lost,50000,0,2020-09-12,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61058,
0068c00000odXnYAAU,,0018c00002FHQuSAAX,Viable Alternatives 57,,Closed Lost,25000,0,2021-08-24,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.61082,
0068c00000odXnaAAE,,0018c00002FHQuUAAX,Tri-Smith 81,,Closed Lost,99209,0,2020-10-11,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61143,
0068c00000odXnbAAE,,0018c00002FHQuVAAX,Congoleum Corporation 101,,Closed Lost,80000,0,2020-06-14,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2020,2020 2,1,,,,,,,7,W_Opportunity.61191,
0068c00000odXncAAE,,0018c00002FHQuWAAX,TerraData 116,,Closed Lost,105000,0,2020-11-26,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61236,
0068c00000odXnhAAE,,0018c00002FHQuZAAX,Massillon Cable TV 169,,Closed Lost,30000,0,2021-07-29,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.61348,
0068c00000odXnjAAE,,0018c00002FHQuZAAX,Massillon Cable TV 187,,Closed Won,52000,100,2020-11-16,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61368,
0068c00000odXnlAAE,,0018c00002FHQubAAH,Prologic Management Systems 215,,Closed Lost,250000,0,2020-08-24,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61399,
0068c00000odXnoAAE,,0018c00002FHQueAAH,CPU 237,,Closed Lost,0,0,2021-06-12,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.61425,
0068c00000odXnqAAE,,0018c00002FHQugAAH,Toluna Usa 2,,Closed Lost,150000,0,2020-08-12,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61447,
0068c00000odXnrAAE,,0018c00002FHQuhAAH,RailRunner N.A. 35,,Negotiation,50000,0,2022-05-09,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.61484,
0068c00000odXntAAE,,0018c00002FHQuiAAH,TheoFinance 57,,Closed Lost,40000,0,2020-10-26,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61509,
0068c00000odXnuAAE,,0018c00002FHQujAAH,Communications International 63,,Closed Lost,200000,0,2021-06-09,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2021,2021 2,1,,,,,,,7,W_Opportunity.61516,
0068c00000odXnvAAE,,0018c00002FHQukAAH,Haverstick(dup) 71,,Closed Lost,300000,0,2020-11-15,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61525,
0068c00000odXnxAAE,,0018c00002FHQulAAH,Consolidated Laboratory Services 105,,Closed Lost,15000,0,2021-08-18,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,,,7,W_Opportunity.61561,
0068c00000odXnzAAE,,0018c00002FHQumAAH,Astra HR 119,,Discovery,90000,0,2022-06-10,Existing Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2022,2022 2,1,,,,,,,7,W_Opportunity.61578,
0068c00000odXo0AAE,,0018c00002FHQunAAH,Computercare 126,,Closed Lost,90000,0,2020-07-28,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61587,
0068c00000odXo3AAE,,0018c00002FHQuoAAH,Glovia International 167,,Closed Lost,10000,0,2020-08-20,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61638,
0068c00000odXo5AAE,,0018c00002FHQuqAAH,The Martin Group 192,,Closed Lost,80000,0,2020-09-01,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61666,
0068c00000odXo7AAE,,0018c00002FHQurAAH,Boulder Weekly 210,,Closed Lost,10000,0,2020-12-19,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61686,
0068c00000odXoDAAU,,0018c00002FHQuvAAH,Certes Networks 10,,Closed Lost,50000,0,2020-06-10,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,2,2020,2020 2,1,,,,,,,7,W_Opportunity.61747,
0068c00000odXoIAAU,,0018c00002FHQuzAAH,Straight Hire 88,,Closed Lost,2000,0,2020-09-18,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.61838,
0068c00000odXoMAAU,,0018c00002FHQv2AAH,Geo Fields 139,,Closed Lost,0,0,2021-03-09,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.61897,
0068c00000odXoOAAU,,0018c00002FHQv3AAH,Douglas Machine 161,,Closed Lost,30000,0,2021-09-01,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2021,2021 3,1,,,,,1,,7,W_Opportunity.61921,
0068c00000odXoRAAU,,0018c00002FHQv5AAH,Tudor Publishing Co. 191,,Closed Lost,300000,0,2020-11-24,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,4,2020,2020 4,1,,,,,,,7,W_Opportunity.61953,
0068c00000odXoSAAU,,0018c00002FHQv6AAH,FileTek 210,,Closed Lost,100000,0,2021-01-07,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,1,2021,2021 1,1,,,,,,,7,W_Opportunity.61975,
0068c00000odXoTAAU,,0018c00002FHQv7AAH,Midwest Mechanical 237,,Closed Lost,5000,0,2020-08-10,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:11.000+0000,,3,2020,2020 3,1,,,,,,,7,W_Opportunity.62007,
