Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsCustomerPortal,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,Contract__c,Maintenance__c,Tenure__c,Insurance__c,Payment_Method__c,Points__c,Monthly_Charges__c,Gender__c,Age__c
0013F00000oUybGQAS,,,PerCurrence,Corporate,,9745 Sherman Greens,Port Andrea,ID,,USA,,,,"{""city"":""Port Andrea"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""9745 Sherman Greens""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybGQAS,Utilities,3799000,101,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-23,,,,,,Referral,,,,,,,,,,
0013F00000oUybHQAS,,,Partech International,Corporate,,07512 Young Views,New Sheilafurt,AZ,,USA,,,,"{""city"":""New Sheilafurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""07512 Young Views""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybHQAS,Biotechnology,3130000,28,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUybIQAS,,,Microknowledge,Corporate,,80137 Cox Ramp,North Stephanie,NV,,USA,,,,"{""city"":""North Stephanie"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""80137 Cox Ramp""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybIQAS,Communications,9575000,176,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUybJQAS,,,HPS America,Corporate,,6192 Perez Mews,South Heather,CA,,USA,,,,"{""city"":""South Heather"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""6192 Perez Mews""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybJQAS,Environmental,9354000,143,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUybKQAS,,,Information Integration Inc,Corporate,,4750 Adrienne Islands,Carolinefurt,NV,,USA,,,,"{""city"":""Carolinefurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""4750 Adrienne Islands""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybKQAS,Entertainment,8484000,203,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-21,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUybLQAS,,,ESC Corporation,Corporate,,762 Shelby Forge,South Matthewburgh,WI,,USA,,,,"{""city"":""South Matthewburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""762 Shelby Forge""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybLQAS,Shipping,9690000,1,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-07,,,,,,Community,,,,,,,,,,
0013F00000oUybMQAS,,,Forethought Services,Corporate,,754 Nguyen Summit,Buchananstad,ND,,USA,,,,"{""city"":""Buchananstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""754 Nguyen Summit""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybMQAS,Engineering,9565000,82,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUybNQAS,,,Analine Technologies,Corporate,,80125 Graham Plains,North Kim,MT,,USA,,,,"{""city"":""North Kim"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""80125 Graham Plains""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybNQAS,Recreation,5229000,123,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-21,,,,,,Referral,,,,,,,,,,
0013F00000oUybOQAS,,,Talcup,Corporate,,825 Robert Run,Kevinhaven,HI,,USA,,,,"{""city"":""Kevinhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""825 Robert Run""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybOQAS,Education,7480000,114,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUybPQAS,,,Technolgy Salvage,Corporate,,2415 Joel Centers,Jacquelineville,HI,,USA,,,,"{""city"":""Jacquelineville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""2415 Joel Centers""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybPQAS,Engineering,8442000,30,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-22,,,,,,Community,,,,,,,,,,
0013F00000oUybQQAS,,,Optima Global Solutions Inc,Corporate,,857 Lori Alley,Phillipsport,WA,,USA,,,,"{""city"":""Phillipsport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""857 Lori Alley""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybQQAS,Not For Profit,5315000,214,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUybRQAS,,,Peranet Inc,Corporate,,0551 Meza Burgs,Kurttown,MN,,USA,,,,"{""city"":""Kurttown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""0551 Meza Burgs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybRQAS,Communications,2146000,5,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-17,,,,,,Referral,,,,,,,,,,
0013F00000oUybSQAS,,,Provada - Now Gateway Insurance,Corporate,,2438 Michael Valley,South Craigside,UT,,USA,,,,"{""city"":""South Craigside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""2438 Michael Valley""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybSQAS,Technology,4534000,219,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-09,,,,,,Website,,,,,,,,,,
0013F00000oUybTQAS,,,Direct Advantage Values Ents,Corporate,,850 Robert Roads,Port Colleen,KS,,USA,,,,"{""city"":""Port Colleen"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""850 Robert Roads""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybTQAS,Not For Profit,7628000,214,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUybUQAS,,,CTB - McGraw-Hill Global Education Holdings,Corporate,,168 Katie Unions,Jennachester,MO,,USA,,,,"{""city"":""Jennachester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""168 Katie Unions""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybUQAS,Healthcare & Life Sciences,3220000,183,,0053F00000D3CCQQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-04,,,,,,Data.com,,,,,,,,,,
0013F00000oUybVQAS,,,Silicon Image PART OF LATTICE,Corporate,,518 Wanda Fall,Port Tommy,NV,,USA,,,,"{""city"":""Port Tommy"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""518 Wanda Fall""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybVQAS,Education,9519000,30,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-20,,,,,,Website,,,,,,,,,,
0013F00000oUybWQAS,,,TMA Systems,Corporate,,30594 Hernandez Pines,North Alyssa,AK,,USA,,,,"{""city"":""North Alyssa"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""30594 Hernandez Pines""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybWQAS,Entertainment,7102000,224,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Website,,,,,,,,,,
0013F00000oUybXQAS,,,Open Channel Software,Corporate,,6868 Phillips Hollow,North Danielleview,HI,,USA,,,,"{""city"":""North Danielleview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""6868 Phillips Hollow""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybXQAS,Education,4628000,113,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUybYQAS,,,Gladstone Commercial Corporation,Corporate,,7039 William Shoals,Michaelchester,AK,,USA,,,,"{""city"":""Michaelchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""7039 William Shoals""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybYQAS,Chemicals,8110000,39,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-01-30,,,,,,Social Media,,,,,,,,,,
0013F00000oUybZQAS,,,Green2Go,Corporate,,146 King Center,South Marcus,NE,,USA,,,,"{""city"":""South Marcus"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NE"",""street"":""146 King Center""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybZQAS,Construction,2953000,112,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUybaQAC,,,A  Wood   Inc,Corporate,,76352 Brooke Causeway,Randytown,SD,,USA,,,,"{""city"":""Randytown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SD"",""street"":""76352 Brooke Causeway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybaQAC,Retail,6876000,231,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUybbQAC,,,Green Hills Software,Corporate,,163 Kelly Cliff,Saundersbury,AK,,USA,,,,"{""city"":""Saundersbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""163 Kelly Cliff""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybbQAC,Electronics,6161000,52,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Referral,,,,,,,,,,
0013F00000oUybcQAC,,,Sci,Corporate,,4479 Laurie Crossroad,East Bethberg,NM,,USA,,,,"{""city"":""East Bethberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NM"",""street"":""4479 Laurie Crossroad""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybcQAC,Construction,4323000,18,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-21,,,,,,Data.com,,,,,,,,,,
0013F00000oUybdQAC,,,Memberdrive,Corporate,,320 May Cliffs,Roymouth,MI,,USA,,,,"{""city"":""Roymouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""320 May Cliffs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybdQAC,Biotechnology,9817000,32,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUybeQAC,,,Vero Software,Corporate,,519 Tracy Lake,Esparzaport,AK,,USA,,,,"{""city"":""Esparzaport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""519 Tracy Lake""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybeQAC,Government,6153000,225,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-24,,,,,,Referral,,,,,,,,,,
0013F00000oUybfQAC,,,DEI Franchise Systems,Corporate,,6317 Mcconnell Park,Lynchborough,OH,,USA,,,,"{""city"":""Lynchborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OH"",""street"":""6317 Mcconnell Park""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybfQAC,Hospitality,7015000,42,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-16,,,,,,Community,,,,,,,,,,
0013F00000oUybgQAC,,,Cenatek,Corporate,,0151 Tommy Tunnel,North Michaelshire,NE,,USA,,,,"{""city"":""North Michaelshire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NE"",""street"":""0151 Tommy Tunnel""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybgQAC,Biotechnology,6394000,145,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUybhQAC,,,Bulldog Associates,Corporate,,4591 Lisa Spring,Lake Sandraside,OR,,USA,,,,"{""city"":""Lake Sandraside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""4591 Lisa Spring""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybhQAC,Agriculture,2142000,186,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUybiQAC,,,Revco International,Corporate,,71447 Brian Heights,Port Edward,IA,,USA,,,,"{""city"":""Port Edward"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""71447 Brian Heights""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybiQAC,Education,8255000,64,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-20,,,,,,Website,,,,,,,,,,
0013F00000oUybjQAC,,,experienceinc,Corporate,,94149 Susan Point,Vaughnville,MN,,USA,,,,"{""city"":""Vaughnville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""94149 Susan Point""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybjQAC,Manufacturing,2064000,180,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-19,,,,,,Social Media,,,,,,,,,,
0013F00000oUybkQAC,,,Rockwood Pigments NA,Corporate,,408 Adams Prairie,New Jeffery,WA,,USA,,,,"{""city"":""New Jeffery"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""408 Adams Prairie""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybkQAC,Machinery,6323000,8,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUyblQAC,,,FBIX,Corporate,,694 Olson Circle,Liuside,ND,,USA,,,,"{""city"":""Liuside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""694 Olson Circle""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyblQAC,Communications,3048000,217,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-13,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUybmQAC,,,Pedersen Media Group Inc,Corporate,,149 Roberts Cliff,Johnsonburgh,AZ,,USA,,,,"{""city"":""Johnsonburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""149 Roberts Cliff""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybmQAC,Engineering,6215000,123,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUybnQAC,,,RealMarket---,Corporate,,41072 Medina Streets,New Brian,UT,,USA,,,,"{""city"":""New Brian"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""41072 Medina Streets""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybnQAC,Chemicals,3238000,67,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-22,,,,,,Social Media,,,,,,,,,,
0013F00000oUyboQAC,,,Webmap,Corporate,,325 Robinson Junction,Maddoxfort,KS,,USA,,,,"{""city"":""Maddoxfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""325 Robinson Junction""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyboQAC,Insurance,6917000,199,,0053F00000D3CCPQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUybpQAC,,,Lenel Systems International,Corporate,,663 Lewis Curve,Meganborough,OR,,USA,,,,"{""city"":""Meganborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""663 Lewis Curve""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybpQAC,Telecommunications,6632000,87,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-13,,,,,,Website,,,,,,,,,,
0013F00000oUybqQAC,,,Auto-Trol Technology Corporation,Corporate,,0271 Laura Dam,South Christina,SD,,USA,,,,"{""city"":""South Christina"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SD"",""street"":""0271 Laura Dam""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybqQAC,Education,6065000,88,,0053F00000D3CCQQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-01-31,,,,,,Partner,,,,,,,,,,
0013F00000oUybrQAC,,,The Echo Group,Corporate,,620 Stokes Street,Vegafort,CO,,USA,,,,"{""city"":""Vegafort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CO"",""street"":""620 Stokes Street""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybrQAC,Government,8341000,93,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUybsQAC,,,Citadel Broadcasting,Corporate,,85119 Elizabeth Mall,Coreyborough,CA,,USA,,,,"{""city"":""Coreyborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""85119 Elizabeth Mall""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybsQAC,Energy,4324000,183,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-09,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUybtQAC,,,ArcadiaOne,Corporate,,671 Tyler Parkway,Josehaven,IA,,USA,,,,"{""city"":""Josehaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""671 Tyler Parkway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybtQAC,Energy,5019000,238,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-26,,,,,,Referral,,,,,,,,,,
0013F00000oUybuQAC,,,Global  Image,Corporate,,229 Santos Rest,Elainetown,IN,,USA,,,,"{""city"":""Elainetown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""229 Santos Rest""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybuQAC,Government,6185000,42,,0053F00000D3CCOQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-02-19,,,,,,Partner,,,,,,,,,,
0013F00000oUybvQAC,,,Kenexa Learning Inc,Corporate,,369 Lindsey Road,New Sandraville,WY,,USA,,,,"{""city"":""New Sandraville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WY"",""street"":""369 Lindsey Road""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUybvQAC,Energy,2374000,116,,0053F00000D3CCNQA3,2023-04-05T12:19:40.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:55.000+0000,2023-03-07,,,,,,Marketing Event,,,,,,,,,,
