External_Id__c,Account.External_Id__c,Opportunity.External_Id__c,Owner.External_Id__c,ACTIVITYDATE,EVENTSUBTYPE,SUBJECT,TYPE
W_Event.664,W_Account.4316,W_Opportunity.61943,W_Sales_User.16,2022-02-28,Event,Mid-Year Review,Call
W_Event.665,W_Account.7315,W_Opportunity.12131,W_Sales_User.10,2022-02-03,Event,Notes from Customer Discussion,Call
W_Event.666,W_Account.7390,W_Opportunity.10599,W_Sales_User.1,2022-03-18,Event,Notes From Discussion,Prep
W_Event.667,W_Account.6286,W_Opportunity.32707,W_Sales_User.1,2022-02-13,Event,Notes From Discussion with VP of Finance,Meeting
W_Event.668,W_Account.6490,W_Opportunity.42835,W_Sales_User.10,2022-02-04,Event,Onsite Industry Research,Meeting
W_Event.669,W_Account.8149,W_Opportunity.55593,W_Sales_User.16,2022-03-15,Event,Onsite Meeting with Executive Team,Meeting
W_Event.670,W_Account.4896,W_Opportunity.67259,W_Sales_User.17,2022-02-06,Event,Onsite Presentation and Discussion,Call
W_Event.671,W_Account.215,W_Opportunity.5246,W_Sales_User.1,2022-03-13,Event,Onsite Presentation to Board of Directors,Call
W_Event.672,W_Account.3648,W_Opportunity.49040,W_Sales_User.17,2022-03-05,Event,Onsite Presentation to Executive Team,Meeting
W_Event.673,W_Account.5586,W_Opportunity.73288,W_Sales_User.10,2022-02-08,Event,Onsite Presentation to Finance Team,Meeting
W_Event.674,W_Account.6395,W_Opportunity.75246,W_Sales_User.10,2022-02-02,Event,Onsite Presentation to Marketing Team,Meeting
W_Event.675,W_Account.1897,W_Opportunity.31531,W_Sales_User.10,2022-02-20,Event,Pipeline Generation Call Campaign,Meeting
W_Event.676,W_Account.3795,W_Opportunity.52033,W_Sales_User.17,2022-02-02,Event,Plan Account Strategy,Meeting
W_Event.677,W_Account.6463,W_Opportunity.31673,W_Sales_User.10,2022-02-05,Event,Plan Customer Event,Call
W_Event.678,W_Account.4302,W_Opportunity.61831,W_Sales_User.10,2022-02-23,Event,Plan Customer Visit,Prep
W_Event.679,W_Account.7717,W_Opportunity.59436,W_Sales_User.10,2022-02-23,Event,Plan Executive Briefing,Other
W_Event.680,W_Account.4775,W_Opportunity.66081,W_Sales_User.16,2022-02-16,Event,Post-Meeting Follow-Up,Call
W_Event.681,W_Account.7232,W_Opportunity.15606,W_Sales_User.10,2022-03-21,Event,Prep Sales Presentation,Call
W_Event.682,W_Account.3832,W_Opportunity.52766,W_Sales_User.10,2022-02-04,Event,Presentation to Operations Team,Call
W_Event.683,W_Account.398,W_Opportunity.9871,W_Sales_User.1,2022-03-07,Event,Project Kickoff,Prep
W_Event.684,W_Account.5108,W_Opportunity.69050,W_Sales_User.10,2022-02-27,Event,Project Review,Meeting
W_Event.685,W_Account.3216,W_Opportunity.43093,W_Sales_User.1,2022-03-21,Event,Project Team Kickoff,Meeting
W_Event.686,W_Account.669,W_Opportunity.16342,W_Sales_User.10,2022-03-08,Event,Agree on Next Steps,Meeting
W_Event.687,W_Account.6051,W_Opportunity.77609,W_Sales_User.16,2022-02-13,Event,Brainstorming,Call
W_Event.688,W_Account.3291,W_Opportunity.43806,W_Sales_User.1,2022-03-13,Event,Call to Discuss Renewal,Call
W_Event.689,W_Account.3951,W_Opportunity.55506,W_Sales_User.17,2022-02-22,Event,Call with Project Team,Meeting
W_Event.690,W_Account.2,W_Opportunity.43,W_Sales_User.1,2022-02-22,Event,Channel Plan Status Call,Meeting
W_Event.691,W_Account.3493,W_Opportunity.45687,W_Sales_User.1,2022-02-01,Event,Complete Mutual Plan Document,Meeting
W_Event.692,W_Account.7985,W_Opportunity.54248,W_Sales_User.17,2022-02-12,Event,Conference Call with Customer,Meeting
W_Event.693,W_Account.2923,W_Opportunity.40407,W_Sales_User.10,2022-03-02,Event,Conference Call with Executive Team,Meeting
W_Event.694,W_Account.5538,W_Opportunity.72842,W_Sales_User.16,2022-03-21,Event,Confirm Close Date,Meeting
W_Event.695,W_Account.841,W_Opportunity.20541,W_Sales_User.1,2022-02-11,Event,Customer Lunch,Call
W_Event.696,W_Account.6829,W_Opportunity.4909,W_Sales_User.1,2022-03-16,Event,Demo,Prep
W_Event.697,W_Account.3009,W_Opportunity.41223,W_Sales_User.10,2022-03-17,Event,Design Social Command Center Requirements,Other
W_Event.698,W_Account.2911,W_Opportunity.40280,W_Sales_User.1,2022-03-08,Event,Develop Account Plan,Call
W_Event.699,W_Account.4256,W_Opportunity.61420,W_Sales_User.17,2022-02-13,Event,Develop Keynote Presentation,Call
W_Event.700,W_Account.4268,W_Opportunity.61504,W_Sales_User.10,2022-03-04,Event,Develop Presentation,Call
W_Event.701,W_Account.2697,W_Opportunity.38347,W_Sales_User.10,2022-03-02,Event,Discovery Call,Call
W_Event.702,W_Account.5927,W_Opportunity.76568,W_Sales_User.16,2022-02-28,Event,Discovery Call Notes,Prep
W_Event.703,W_Account.7514,W_Opportunity.61100,W_Sales_User.16,2022-02-05,Event,Discovery Notes,Meeting
W_Event.704,W_Account.5915,W_Opportunity.76451,W_Sales_User.16,2022-02-12,Event,Discuss Account Plan,Meeting
W_Event.705,W_Account.2067,W_Opportunity.33085,W_Sales_User.1,2022-02-03,Event,Discuss Solution Fit,Meeting
W_Event.706,W_Account.7036,W_Opportunity.14244,W_Sales_User.10,2022-02-11,Event,Draft Mutual Plan,Meeting
W_Event.707,W_Account.1339,W_Opportunity.26566,W_Sales_User.1,2022-02-12,Event,Executive Luncheon,Meeting
W_Event.708,W_Account.3629,W_Opportunity.48759,W_Sales_User.17,2022-03-06,Event,Finalize Contract,Meeting
W_Event.709,W_Account.6416,W_Opportunity.17097,W_Sales_User.10,2022-02-25,Event,Finalize Contract and Discuss Terms,Call
W_Event.710,W_Account.5919,W_Opportunity.76488,W_Sales_User.10,2022-02-13,Event,First Call Contact,Other
W_Event.711,W_Account.3118,W_Opportunity.42302,W_Sales_User.10,2022-03-08,Event,First pass on RFP,Call
W_Event.712,W_Account.4249,W_Opportunity.61364,W_Sales_User.16,2022-02-23,Event,Follow Up To My Message,Call
W_Event.713,W_Account.893,W_Opportunity.21590,W_Sales_User.1,2022-03-11,Event,Generate Invoice,Call
W_Event.714,W_Account.4110,W_Opportunity.58894,W_Sales_User.10,2022-02-23,Event,Generate Order,Call
W_Event.715,W_Account.6414,W_Opportunity.11431,W_Sales_User.1,2022-02-04,Event,Introductory Call with Director of Finance,Prep
W_Event.716,W_Account.4873,W_Opportunity.67058,W_Sales_User.16,2022-03-04,Event,Left Voicemail: Introduction,Meeting
W_Event.717,W_Account.398,W_Opportunity.9868,W_Sales_User.10,2022-02-10,Event,Left Voicemail: Update,Meeting
W_Event.718,W_Account.425,W_Opportunity.10506,W_Sales_User.1,2022-02-01,Event,Lunch Meeting,Meeting
W_Event.719,W_Account.6265,W_Opportunity.25203,W_Sales_User.10,2022-03-07,Event,Mid-Year Review,Call
W_Event.720,W_Account.4623,W_Opportunity.64730,W_Sales_User.10,2022-03-21,Event,Pipeline Generation Call Campaign,Call
W_Event.721,W_Account.731,W_Opportunity.17920,W_Sales_User.10,2022-03-13,Event,Quick Call with VP of IT,Meeting
W_Event.722,W_Account.1784,W_Opportunity.30495,W_Sales_User.10,2022-02-07,Event,Review Proof-of-Concept with Project Team,Meeting
W_Event.723,W_Account.21,W_Opportunity.627,W_Sales_User.1,2022-03-07,Event,Volunteering - Library,Meeting
W_Event.724,W_Account.394,W_Opportunity.9814,W_Sales_User.10,2022-03-12,Event,Plan Customer Event,Meeting
W_Event.725,W_Account.465,W_Opportunity.11403,W_Sales_User.1,2022-02-20,Event,Volunteering - Community Mentorship,Meeting
W_Event.726,W_Account.5719,W_Opportunity.74377,W_Sales_User.10,2022-03-01,Event,Webinar,Meeting
W_Event.727,W_Account.654,W_Opportunity.16068,W_Sales_User.1,2022-02-04,Event,Webinar Planning Session,Call
W_Event.728,W_Account.2439,W_Opportunity.36113,W_Sales_User.10,2022-03-10,Event,Product Launch Meeting,Prep
W_Event.729,W_Account.4559,W_Opportunity.64174,W_Sales_User.17,2022-03-22,Event,Project Planning Meeting,Call
W_Event.730,W_Account.4910,W_Opportunity.67363,W_Sales_User.17,2022-03-22,Event,Optos Inc.,Meeting
W_Event.731,W_Account.7066,W_Opportunity.21386,W_Sales_User.1,2022-03-22,Event,Heath Axworth,Call
W_Event.732,W_Account.4989,W_Opportunity.68090,W_Sales_User.10,2022-03-22,Event,Deanna Collins,Call
W_Event.733,W_Account.7014,W_Opportunity.8544,W_Sales_User.1,2022-03-22,Event,Russell Hartman,Call
W_Event.734,W_Account.4624,W_Opportunity.64744,W_Sales_User.17,2022-03-22,Event,Towson Inc.,Call
W_Event.735,W_Account.2836,W_Opportunity.39584,W_Sales_User.10,2022-03-27,Event,Meeting with Decision Makers,Meeting
W_Event.736,W_Account.2808,W_Opportunity.39287,W_Sales_User.10,2022-03-24,Event,Discovery Meeting,Meeting
W_Event.737,W_Account.6976,W_Opportunity.607,W_Sales_User.1,2022-03-24,Event,Quarterly Review,Meeting
W_Event.738,W_Account.4072,W_Opportunity.58241,W_Sales_User.17,2022-03-23,Event,Investigate Open Case,Other
W_Event.739,W_Account.7547,W_Opportunity.60995,W_Sales_User.10,2022-03-24,Event,Account Planning,Meeting
W_Event.740,W_Account.3812,W_Opportunity.52390,W_Sales_User.16,2022-03-25,Event,Account Planning,Meeting
W_Event.741,W_Account.71,W_Opportunity.1918,W_Sales_User.10,2021-05-23,Event,Review Final Presentation,Meeting
W_Event.742,W_Account.4487,W_Opportunity.63460,W_Sales_User.17,2022-03-22,Event,Develop Mutual Plan Document,Meeting
W_Event.743,W_Account.1690,W_Opportunity.29567,W_Sales_User.1,2022-03-22,Event,Breakfast with CFO,Meeting
W_Event.744,W_Account.5535,W_Opportunity.72780,W_Sales_User.16,2022-03-17,Event,Meeting w/ VP Sales,Meeting
W_Event.745,W_Account.6038,W_Opportunity.77505,W_Sales_User.10,2022-03-23,Event,Account Review,Meeting
W_Event.746,W_Account.3376,W_Opportunity.44616,W_Sales_User.10,2022-02-13,Event,Training Class,Meeting
W_Event.747,W_Account.3991,W_Opportunity.56438,W_Sales_User.10,2022-02-13,Event,Training Class,Meeting
W_Event.748,W_Account.5769,W_Opportunity.74795,W_Sales_User.16,2022-01-26,Event,Training,Meeting
W_Event.749,W_Account.5909,W_Opportunity.76389,W_Sales_User.10,2022-02-14,Event,Training,Meeting
W_Event.750,W_Account.5454,W_Opportunity.72053,W_Sales_User.10,2022-02-19,Event,Customer Briefing,Meeting
W_Event.751,W_Account.3608,W_Opportunity.48332,W_Sales_User.10,2021-06-21,Event,Manager Off-Site,Meeting
W_Event.752,W_Account.4180,W_Opportunity.59958,W_Sales_User.17,2021-06-06,Event,Manager Off-Site,Meeting
W_Event.753,W_Account.45,W_Opportunity.1082,W_Sales_User.10,2021-06-06,Event,Executive Offsite,Meeting
W_Event.754,W_Account.4877,W_Opportunity.67084,W_Sales_User.16,2022-03-22,Event,Deal Review,Meeting
W_Event.755,W_Account.418,W_Opportunity.10358,W_Sales_User.10,2022-03-27,Event,Team Meeting,Meeting
W_Event.756,W_Account.2376,W_Opportunity.35631,W_Sales_User.10,2022-03-24,Event,Customer Progress Check-In,Call
W_Event.757,W_Account.6395,W_Opportunity.75246,W_Sales_User.10,2022-03-25,Event,Coaching 1:1,Call
W_Event.758,W_Account.1155,W_Opportunity.24742,W_Sales_User.1,2022-03-30,Event,Pipeline 1:1,Call
W_Event.759,W_Account.1231,W_Opportunity.25530,W_Sales_User.1,2022-03-23,Event,Confirming Final Contract Details,Call
W_Event.760,W_Account.6782,W_Opportunity.65861,W_Sales_User.10,2022-03-29,Event,Next 1:1 with Linda,Call
W_Event.761,W_Account.2834,W_Opportunity.39569,W_Sales_User.10,2022-03-29,Event,Next 1:1 with Ted,Call
W_Event.762,W_Account.3753,W_Opportunity.51287,W_Sales_User.10,2022-03-22,Event,Next 1:1,Call
W_Event.763,W_Account.6465,W_Opportunity.32880,W_Sales_User.10,2022-03-22,Event,Pipeline 1:1,Call
W_Event.764,W_Account.1740,W_Opportunity.30043,W_Sales_User.10,2022-03-22,Event,Weekly team meeting,Meeting
W_Event.765,W_Account.7257,W_Opportunity.21717,W_Sales_User.10,2022-03-22,Event,Discovery and qualification call,Meeting
W_Event.766,W_Account.6356,W_Opportunity.62175,W_Sales_User.10,2022-03-30,Event,Onsite customer workshop,Meeting
W_Event.767,W_Account.7332,W_Opportunity.14151,W_Sales_User.10,2022-03-23,Event,Mobile Best Practices Session,Meeting
W_Event.768,W_Account.1113,W_Opportunity.24399,W_Sales_User.1,2022-03-23,Event,Pipeline Review,Meeting
W_Event.769,W_Account.1807,W_Opportunity.30672,W_Sales_User.1,2022-03-23,Event,Board presentation run-through,Meeting
W_Event.770,W_Account.1200,W_Opportunity.25205,W_Sales_User.10,2022-03-23,Event,Closing Meeting,Meeting
W_Event.771,W_Account.5426,W_Opportunity.71828,W_Sales_User.17,2022-03-25,Event,Territory Plan Review,Call
W_Event.772,W_Account.6098,W_Opportunity.15252,W_Sales_User.10,2022-03-29,Event,Close plan review with customer,Meeting
W_Event.773,W_Account.6528,W_Opportunity.64667,W_Sales_User.10,2022-04-05,Event,Project stakeholder update,Meeting
W_Event.774,W_Account.7642,W_Opportunity.47743,W_Sales_User.16,2022-03-27,Event,Internal team strategy meeting,Meeting
W_Event.775,W_Account.2735,W_Opportunity.38645,W_Sales_User.10,2022-03-25,Event,Discovery call,Call
W_Event.776,W_Account.2244,W_Opportunity.34553,W_Sales_User.10,2022-03-28,Event,Post-meeting follow-up,Call
W_Event.777,W_Account.6356,W_Opportunity.62229,W_Sales_User.16,2022-04-03,Event,Discovery meeting with key executives,Meeting
W_Event.778,W_Account.105,W_Opportunity.2744,W_Sales_User.1,2022-03-29,Event,Call with Director of Marketing,Call
W_Event.779,W_Account.4794,W_Opportunity.66269,W_Sales_User.10,2022-04-01,Event,Demonstration to Board of Directors,Meeting
W_Event.780,W_Account.6831,W_Opportunity.5295,W_Sales_User.1,2022-03-25,Event,Discovery Call with Customer,Meeting
W_Event.781,W_Account.7257,W_Opportunity.21717,W_Sales_User.10,2022-03-24,Event,Discovery Meeting with CIO,Meeting
W_Event.782,W_Account.8001,W_Opportunity.1731,W_Sales_User.10,2022-03-18,Event,Executive Lunch Meeting,Meeting
W_Event.783,W_Account.8221,W_Opportunity.9247,W_Sales_User.1,2022-03-18,Event,Account Strategy Meeting,Meeting
W_Event.784,W_Account.8017,W_Opportunity.19794,W_Sales_User.1,2022-03-13,Event,Discovery Meeting,Meeting
W_Event.785,W_Account.4005,W_Opportunity.56799,W_Sales_User.17,2022-03-14,Event,Team Best Practices Sharing,Meeting
W_Event.786,W_Account.7964,W_Opportunity.6049,W_Sales_User.10,2022-03-19,Event,Team Best Practices Sharing,Meeting
W_Event.787,W_Account.4110,W_Opportunity.58894,W_Sales_User.10,2022-03-22,Event,Follow up Meeting,Meeting
W_Event.788,W_Account.1666,W_Opportunity.29385,W_Sales_User.1,2022-03-23,Event,Discovery Meeting,Meeting
W_Event.789,W_Account.743,W_Opportunity.18185,W_Sales_User.1,2022-03-23,Event,Account Strategy Meeting,Meeting
W_Event.790,W_Account.4767,W_Opportunity.66014,W_Sales_User.10,2022-03-25,Event,Discovery Call with Customer,Meeting
W_Event.791,W_Account.6827,W_Opportunity.2490,W_Sales_User.10,2022-03-16,Event,Executive Lunch Meeting,Meeting
W_Event.792,W_Account.1620,W_Opportunity.29019,W_Sales_User.10,2022-03-23,Event,Team Best Practices Sharing,Meeting
W_Event.793,W_Account.3264,W_Opportunity.43499,W_Sales_User.10,2022-03-18,Event,Team Best Practices Sharing,Meeting
W_Event.794,W_Account.5177,W_Opportunity.69663,W_Sales_User.17,2022-03-24,Event,Discovery Meeting with CIO,Meeting
W_Event.795,W_Account.398,W_Opportunity.9853,W_Sales_User.1,2022-03-23,Event,Discovery Meeting,Meeting
W_Event.796,W_Account.3742,W_Opportunity.51004,W_Sales_User.16,2022-03-20,Event,Account Strategy Meeting,Meeting
W_Event.797,W_Account.4895,W_Opportunity.67258,W_Sales_User.16,2022-03-25,Event,Discovery Call with Customer,Meeting
W_Event.798,W_Account.296,W_Opportunity.7440,W_Sales_User.10,2022-03-24,Event,Executive Lunch Meeting,Meeting
W_Event.799,W_Account.995,W_Opportunity.23343,W_Sales_User.10,2022-03-20,Event,Team Best Practices Sharing,Meeting
W_Event.800,W_Account.422,W_Opportunity.10459,W_Sales_User.10,2022-03-16,Event,Team Best Practices Sharing,Meeting
W_Event.801,W_Account.6840,W_Opportunity.7436,W_Sales_User.1,2022-03-24,Event,Discovery Meeting with CIO,Meeting
W_Event.802,W_Account.4212,W_Opportunity.60650,W_Sales_User.16,2022-03-02,Event,Lunch Meeting,Meeting
W_Event.803,W_Account.4751,W_Opportunity.65873,W_Sales_User.17,2022-02-10,Event,Prospecting First Call,Call
W_Event.804,W_Account.259,W_Opportunity.6486,W_Sales_User.1,2022-02-04,Event,Prospecting First Call,Meeting
W_Event.805,W_Account.3921,W_Opportunity.54929,W_Sales_User.10,2022-02-15,Event,Account Health Check,Meeting
W_Event.806,W_Account.7040,W_Opportunity.15285,W_Sales_User.1,2022-03-05,Event,Account Planning Meeting,Meeting
W_Event.807,W_Account.3844,W_Opportunity.53052,W_Sales_User.17,2022-02-14,Event,Account Review,Meeting
W_Event.808,W_Account.3567,W_Opportunity.47284,W_Sales_User.17,2022-02-06,Event,Account Review Call,Meeting
W_Event.809,W_Account.662,W_Opportunity.16145,W_Sales_User.1,2022-02-02,Event,Approve Ad Designs,Meeting
W_Event.810,W_Account.1909,W_Opportunity.31627,W_Sales_User.1,2022-02-05,Event,Approve Menus for Executive Lunch,Call
W_Event.811,W_Account.881,W_Opportunity.21329,W_Sales_User.10,2022-02-15,Event,Arrange Travel for Guest Speaker,Prep
W_Event.812,W_Account.7078,W_Opportunity.46176,W_Sales_User.16,2022-02-22,Event,Assess RFO Response,Other
W_Event.813,W_Account.2256,W_Opportunity.34648,W_Sales_User.10,2022-02-08,Event,Build Slides for Presentation,Call
W_Event.814,W_Account.2500,W_Opportunity.36661,W_Sales_User.1,2022-02-08,Event,Call Customer for Update,Call
W_Event.815,W_Account.573,W_Opportunity.14202,W_Sales_User.10,2022-02-14,Event,Call with Decision Maker,Prep
W_Event.816,W_Account.6976,W_Opportunity.607,W_Sales_User.1,2022-02-19,Event,Call with Director of Operations,Meeting
W_Event.817,W_Account.7688,W_Opportunity.54046,W_Sales_User.10,2022-02-14,Event,Call with Director of Sales,Meeting
W_Event.818,W_Account.1849,W_Opportunity.31048,W_Sales_User.1,2022-03-21,Event,Channel Account Planning,Meeting
W_Event.819,W_Account.1131,W_Opportunity.24558,W_Sales_User.1,2022-03-13,Event,Check in with Customer,Call
W_Event.820,W_Account.3760,W_Opportunity.51472,W_Sales_User.16,2022-03-04,Event,Cold Call to Director of Operations,Meeting
W_Event.821,W_Account.6080,W_Opportunity.77960,W_Sales_User.16,2022-03-07,Event,Cold Call with Prospect,Meeting
W_Event.822,W_Account.1285,W_Opportunity.26020,W_Sales_User.1,2022-02-18,Event,Competitive Research,Meeting
W_Event.823,W_Account.6805,W_Opportunity.72761,W_Sales_User.17,2022-02-04,Event,Conference Call,Meeting
W_Event.824,W_Account.2163,W_Opportunity.33883,W_Sales_User.1,2022-03-20,Event,Conference Call - Marketing Team,Meeting
W_Event.825,W_Account.3025,W_Opportunity.41371,W_Sales_User.1,2022-03-10,Event,Conference Call with Board of Directors,Call
W_Event.826,W_Account.5592,W_Opportunity.73341,W_Sales_User.17,2022-03-19,Event,Conference Call with Key Stakeholders,Prep
W_Event.827,W_Account.7027,W_Opportunity.12150,W_Sales_User.1,2022-02-10,Event,Customer Meeting,Call
W_Event.828,W_Account.6634,W_Opportunity.26919,W_Sales_User.10,2022-02-18,Event,Deal Discussion with Team,Call
W_Event.829,W_Account.2498,W_Opportunity.36651,W_Sales_User.1,2022-02-15,Event,Define Customer Journey,Call
W_Event.830,W_Account.7940,W_Opportunity.58365,W_Sales_User.10,2022-03-01,Event,Demo for the Sales Team,Call
W_Event.831,W_Account.4692,W_Opportunity.65317,W_Sales_User.10,2022-02-13,Event,Demo to the Marketing Team,Prep
W_Event.832,W_Account.6925,W_Opportunity.51923,W_Sales_User.17,2022-02-12,Event,Demonstration to Project Team,Meeting
W_Event.833,W_Account.7789,W_Opportunity.16366,W_Sales_User.1,2022-02-13,Event,Develop Content for Webinar,Meeting
W_Event.834,W_Account.4053,W_Opportunity.57904,W_Sales_User.10,2022-02-20,Event,Develop Outbound Call Script and Offers,Meeting
W_Event.835,W_Account.6670,W_Opportunity.33269,W_Sales_User.10,2022-02-23,Event,Discovery Call with Customer,Call
W_Event.836,W_Account.7979,W_Opportunity.47717,W_Sales_User.10,2022-03-16,Event,Discovery Meeting Request,Call
W_Event.837,W_Account.6633,W_Opportunity.26095,W_Sales_User.1,2022-02-26,Event,Discuss Competitive Landscape,Meeting
W_Event.838,W_Account.5851,W_Opportunity.75636,W_Sales_User.16,2022-02-18,Event,Discuss Next Steps,Meeting
