Id,WhoId,WhatId,WhoCount,WhatCount,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype,DB_Days__c,external_id__c
00T8c00003S6EEZEA3,,0068c00000odYFxAAM,0,1,Mass Email: TCO Whitepaper,2022-02-07,Completed,Normal,,0058c00000BTShaAAH,,Email,,0018c00002FHRF8AAP,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.91
00T8c00003S6EEaEAN,,0068c00000odXusAAE,0,1,Mass Email: An Invitation to Customer Success Day !,2022-01-31,Completed,Normal,,0058c00000BTShVAAX,,Email,,0018c00002FHQzuAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.92
00T8c00003S6EEbEAN,,0068c00000odYO1AAM,0,1,Call with Director of Operations,2022-03-13,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHRLNAA5,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.93
00T8c00003S6EEcEAN,,0068c00000odXVGAA2,0,1,Email: Case Confirmation: Case # 00001164,2022-03-13,Completed,Normal,,0058c00000BTShfAAH,,Email,,0018c00002FHQgnAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.94
00T8c00003S6EEdEAN,,0068c00000odXuHAAU,0,1,Mass Email: TCO Whitepaper,2022-02-06,Completed,Normal,,0058c00000BTShfAAH,,Email,,0018c00002FHQzWAAX,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.95
00T8c00003S6EEeEAN,,0068c00000odXOMAA2,0,1,Mass Email: TCO Whitepaper,2022-02-04,Completed,Normal,,0058c00000BTShRAAX,,Email,,0018c00002FHQbpAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.96
00T8c00003S6EEfEAN,,0068c00000odYRQAA2,0,1,Mass Email: TCO Whitepaper,2022-02-05,Completed,Normal,,0058c00000BTShPAAX,,Email,,0018c00002FHRO1AAP,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.97
00T8c00003S6EEgEAN,,0068c00000odYLTAA2,0,1,Mass Email: TCO Whitepaper,2022-02-03,Completed,Normal,,0058c00000BTShPAAX,,Email,,0018c00002FHRJNAA5,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.98
00T8c00003S6EEhEAN,,0068c00000odXpSAAU,0,1,Left Voicemail: Introduction,2022-03-22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHQvzAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.99
00T8c00003S6EEiEAN,,0068c00000odY4PAAU,0,1,Call - Meeting with VP of Technology,2022-03-22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHR6mAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.100
00T8c00003S6EEjEAN,,0068c00000odXarAAE,0,1,Discovery Call,2022-03-22,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHQkpAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.101
00T8c00003S6EEkEAN,,0068c00000odXtPAAU,0,1,Discovery Call,2022-03-22,Completed,Normal,,0058c00000BTShXAAX,,Meeting,,0018c00002FHQytAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.102
00T8c00003S6EElEAN,,0068c00000odYDOAA2,0,1,Email: Prospect Success Day,2022-03-22,Completed,Normal,,0058c00000BTShYAAX,,Email,,0018c00002FHRDEAA5,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.103
00T8c00003S6EEmEAN,,0068c00000odY7SAAU,0,1,Email: Discovery Call,2022-03-22,Completed,Normal,,0058c00000BTShUAAX,,Email,,0018c00002FHR8vAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.104
00T8c00003S6EEnEAN,,0068c00000odXb9AAE,0,1,You Have a New Lead!,2022-04-26,Not Started,Normal,,0058c00000BTShcAAH,,Other,,0018c00002FHQl5AAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.105
00T8c00003S6EEoEAN,,0068c00000odXc9AAE,0,1,Email: Prospect Success Day,2022-03-22,Completed,Normal,,0058c00000BTShUAAX,,Email,,0018c00002FHQloAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.106
00T8c00003S6EEpEAN,,0068c00000odXk0AAE,0,1,Inbound Call,2022-01-24,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQrrAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.107
00T8c00003S6EEqEAN,,0068c00000odXdMAAU,0,1,Agree on Next Steps,2021-12-27,Completed,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHQmgAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.108
00T8c00003S6EErEAN,,0068c00000odY4XAAU,0,1,Finalize List of Target Companies to Engage,2022-02-20,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHR6qAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.109
00T8c00003S6EEsEAN,,0068c00000odXVTAA2,0,1,Generate Quote with T&C's,2022-01-24,Completed,Normal,,0058c00000BTShaAAH,,Other,,0018c00002FHQgvAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.110
00T8c00003S6EEtEAN,,0068c00000odXYPAA2,0,1,Review Marketing Strategy,2022-05-05,Not Started,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHQiyAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.111
00T8c00003S6EEuEAN,,0068c00000odY56AAE,0,1,Identify Keywords That Drive Traffic,2022-03-02,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHR7DAAX,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.112
00T8c00003S6EEvEAN,,0068c00000odXMNAA2,0,1,Qualification Notes from Meeting,2022-04-26,Not Started,Normal,,0058c00000BTShcAAH,,Other,,0018c00002FHQaMAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.113
00T8c00003S6EEwEAN,,0068c00000odYDKAA2,0,1,Follow Up with Customer,2022-05-17,Not Started,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHRDBAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.114
00T8c00003S6EExEAN,,0068c00000odY7OAAU,0,1,Follow Up with Customer,2022-02-24,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHR8uAAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.115
00T8c00003S6EEyEAN,,0068c00000odXSvAAM,0,1,Internal Deal Discussion,2022-02-23,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQf4AAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.116
00T8c00003S6EEzEAN,,0068c00000odXndAAE,0,1,Quick Call with VP of Operations,2022-02-22,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHQuXAAX,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.117
00T8c00003S6EF0EAN,,0068c00000odXRVAA2,0,1,Introductory Call with Director of Finance,2022-02-19,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHQe6AAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.118
00T8c00003S6EF1EAN,,0068c00000odYDfAAM,0,1,Work on RFP,2022-02-18,Completed,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHRDQAA5,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.119
00T8c00003S6EF2EAN,,0068c00000odXhYAAU,0,1,Product Demo For Executive Team,2022-04-13,Not Started,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHQpmAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.120
00T8c00003S6EF3EAN,,0068c00000odXoOAAU,0,1,Call Connect with CIO,2022-04-24,Not Started,Normal,,0058c00000BTShYAAX,,Call,,0018c00002FHQv3AAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.121
00T8c00003S6EF4EAN,,0068c00000odYVEAA2,0,1,Request Needs Document,2022-04-23,Not Started,Normal,,0058c00000BTShfAAH,,Other,,0018c00002FHRR7AAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.122
00T8c00003S6EF5EAN,,0068c00000odYQUAA2,0,1,Sales Presentation Follow-Up,2022-05-02,Not Started,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHRNFAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.123
00T8c00003S6EF6EAN,,0068c00000odYNXAA2,0,1,Sales Presentation to Project Team,2022-05-03,Not Started,Normal,,0058c00000BTShSAAX,,Meeting,,0018c00002FHRL0AAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.124
00T8c00003S6EF7EAN,,0068c00000odYCSAA2,0,1,Finalize Board Presentation,2022-04-09,Not Started,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHRCWAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.125
00T8c00003S6EF8EAN,,0068c00000odXm5AAE,0,1,Review Product Roadmap,2022-02-17,Completed,Normal,,0058c00000BTSheAAH,,Prep,,0018c00002FHQtMAAX,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.126
00T8c00003S6EF9EAN,,0068c00000odYUzAAM,0,1,Update with Customer,2022-04-21,Not Started,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHRQtAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.127
00T8c00003S6EFAEA3,,0068c00000odYLyAAM,0,1,Call Follow-Up and Thank You,2022-04-11,Not Started,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHRJjAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.128
00T8c00003S6EFBEA3,,0068c00000odXYRAA2,0,1,Follow Up To My Message,2022-04-22,Not Started,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHQj0AAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.129
00T8c00003S6EFCEA3,,0068c00000odXiZAAU,0,1,Deal Discussion,2022-05-02,Not Started,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQqcAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.130
00T8c00003S6EFDEA3,,0068c00000odXSKAA2,0,1,Travel Time,2022-04-24,Not Started,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHQefAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.131
00T8c00003S6EFEEA3,,0068c00000odXbsAAE,0,1,Prep Sales Presentation,2022-05-02,Not Started,Normal,,0058c00000BTShSAAX,,Prep,,0018c00002FHQlZAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.132
00T8c00003S6EFFEA3,,0068c00000odXHUAA2,0,1,Negotiate Terms of Contract,2022-05-09,Not Started,Normal,,0058c00000BTShPAAX,,Meeting,,0018c00002FHQWhAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.133
00T8c00003S6EFGEA3,,0068c00000odXeyAAE,0,1,Demonstration for Key Stakeholders,2022-04-13,Not Started,Normal,,0058c00000BTShbAAH,,Meeting,,0018c00002FHQnvAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.134
00T8c00003S6EFHEA3,,0068c00000odXIeAAM,0,1,Request Requirements List from Prospect,2022-04-11,Not Started,Normal,,0058c00000BTShUAAX,,Other,,0018c00002FHQXRAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.135
00T8c00003S6EFIEA3,,0068c00000odYVXAA2,0,1,Qualification Call with Stakeholders,2022-04-17,Not Started,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHRRRAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.136
00T8c00003S6EFJEA3,,0068c00000odXXtAAM,0,1,Manager Deal Update,2022-04-13,Not Started,Normal,,0058c00000BTShSAAX,,Meeting,,0018c00002FHQiZAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.137
00T8c00003S6EFKEA3,,0068c00000odYHeAAM,0,1,Cold Call,2022-04-23,Not Started,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHRGWAA5,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.138
00T8c00003S6EFLEA3,,0068c00000odXxVAAU,0,1,Send Revised Pricing to Customer,2022-04-27,Not Started,Normal,,0058c00000BTShdAAH,,Email,,0018c00002FHR1qAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.139
00T8c00003S6EFMEA3,,0068c00000odY7CAAU,0,1,Left Voicemail,2022-04-10,Not Started,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHR8jAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.140
00T8c00003S6EFNEA3,,0068c00000odYS5AAM,0,1,Qualification Notes,2022-03-18,Completed,Normal,,0058c00000BTShPAAX,,Other,,0018c00002FHROXAA5,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.141
00T8c00003S6EFOEA3,,0068c00000odXYaAAM,0,1,Discovery Notes,2022-03-19,Completed,Normal,,0058c00000BTShUAAX,,Other,,0018c00002FHQj6AAH,1,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.142
00T8c00003S6EFPEA3,,0068c00000odXYqAAM,0,1,Follow up with Customer,2022-05-03,Not Started,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQjHAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.143
00T8c00003S6EFQEA3,,0068c00000odXTZAA2,0,1,Call to Schedule Sales Presentation,2022-04-27,Not Started,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQfaAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.144
00T8c00003S6EFREA3,,0068c00000odYCwAAM,0,1,Deal Discussion,2022-04-23,Not Started,Normal,,0058c00000BTShPAAX,,Meeting,,0018c00002FHRCtAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.145
00T8c00003S6EFSEA3,,0068c00000odYUqAAM,0,1,Work on RFP,2022-04-30,Not Started,Normal,,0058c00000BTSheAAH,,Prep,,0018c00002FHRQlAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.146
00T8c00003S6EFTEA3,,0068c00000odXfZAAU,0,1,Prep Sales Presentation,2022-05-15,Not Started,Normal,,0058c00000BTShQAAX,,Prep,,0018c00002FHQoJAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.147
00T8c00003S6EFUEA3,,0068c00000odYRAAA2,0,1,Call with Project Team,2022-05-10,Not Started,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHRNnAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.148
00T8c00003S6EFVEA3,,0068c00000odXQTAA2,0,1,Negotiate Terms of Contract,2022-05-10,Not Started,Normal,,0058c00000BTShUAAX,,Meeting,,0018c00002FHQdKAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.149
00T8c00003S6EFWEA3,,0068c00000odXM4AAM,0,1,Notes from Discussion,2022-05-11,Not Started,Normal,,0058c00000BTShSAAX,,Other,,0018c00002FHQa6AAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.150
00T8c00003S6EFXEA3,,0068c00000odYGtAAM,0,1,Notes from Stakeholder Meeting,2022-05-17,Not Started,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHRFsAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.151
00T8c00003S6EFYEA3,,0068c00000odYAHAA2,0,1,Product Demo for Executive Team,2022-05-22,Not Started,Normal,,0058c00000BTShSAAX,,Meeting,,0018c00002FHRApAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.152
00T8c00003S6EFZEA3,,0068c00000odY8sAAE,0,1,Touch Base with Champion,2022-04-26,Not Started,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHR9xAAH,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.153
00T8c00003S6EFaEAN,,0068c00000odYSBAA2,0,1,Review Needs List,2022-04-26,Not Started,Normal,,0058c00000BTShcAAH,,Other,,0018c00002FHROaAAP,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.154
00T8c00003S6EFbEAN,,0068c00000odXiDAAU,0,1,Request Needs Document,2022-05-06,Not Started,Normal,,0058c00000BTShQAAX,,Other,,0018c00002FHQqMAAX,,2022-03-30T02:50:01.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:02.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.155
