Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask
0063F00000S5zKSQAZ,,0013F00000oUyehQAC,Telapex 98,,Closed Won,34883,100,2020-08-25,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKTQAZ,,0013F00000oUyeiQAC,Barney & Barney 113,,Closed Lost,58139,0,2020-05-27,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zKUQAZ,,0013F00000oUyeiQAC,Barney & Barney 114,,Closed Lost,32500,0,2020-12-10,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zKVQAZ,,0013F00000oUyejQAC,Franciscan Alliance 129,,Closed Won,2394,100,2020-07-18,New Business,,Telesales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKWQAZ,,0013F00000oUyekQAC,Contracting Technology Pro 135,,Closed Won,120000,100,2020-09-16,Existing Business,,Telesales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKXQAZ,,0013F00000oUyelQAC,Actavis - Watson Pharma 149,,Closed Lost,4896,0,2020-07-12,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKZQAZ,,0013F00000oUyemQAC,Augusoft 199,,Closed Lost,17500,0,2020-09-19,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKgQAJ,,0013F00000oUyerQAC,Hotbed Media 2,,Closed Lost,61,0,2020-11-06,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zKlQAJ,,0013F00000oUyevQAC,Monarch Pharmaceuticals Inc 114,,Closed Lost,70006,0,2020-08-23,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKmQAJ,,0013F00000oUyewQAC,"Trx Technology Services, LP 117",,Closed Lost,399999,0,2021-07-21,Existing Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2021,2021 3,,,1,
0063F00000S5zKnQAJ,,0013F00000oUyexQAC,Meeting Networks 140,,Closed Lost,13157,0,2020-10-24,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zKoQAJ,,0013F00000oUyeyQAC,Net-Temps 205,,Closed Lost,600000,0,2020-07-23,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKqQAJ,,0013F00000oUyf0QAC,United Surgical Partners 225,,Negotiation,100000,0,2022-04-25,New Business,,Fields Sales,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2022,2022 2,,,,
0063F00000S5zKsQAJ,,0013F00000oUyf2QAC,Expert Works Consulting 5,,Closed Lost,0,0,2021-02-05,New Business / Add-on,,Telesales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,1,2021,2021 1,,,1,
0063F00000S5zKuQAJ,,0013F00000oUyf4QAC,DAA Technologies 47,,Closed Lost,2200,0,2020-07-06,New Business,,Telesales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zKvQAJ,,0013F00000oUyf5QAC,Baldwin & Clarke Advisory Svc 96,,Closed Lost,101000,0,2020-06-23,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zKxQAJ,,0013F00000oUyf6QAC,Aetna Us Healthcare  Hmo Ppo 137,,Closed Won,49604,100,2021-05-25,Add-On Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2021,2021 2,,,,
0063F00000S5zKyQAJ,,0013F00000oUyf7QAC,Harvard Pilgrim Health Care 154,,Closed Lost,20000,0,2020-07-31,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zL1QAJ,,0013F00000oUyf9QAC,Whirley Industries 188,,Closed Lost,20000,0,2020-08-16,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zL2QAJ,,0013F00000oUyf9QAC,Whirley Industries 196,,Closed Lost,201519,0,2020-11-23,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zL3QAJ,,0013F00000oUyfAQAS,Desert Microsystems 206,,Closed Lost,23252,0,2020-07-19,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zL4QAJ,,0013F00000oUyfBQAS,Parker Interior Plantscape 244,,Closed Lost,34103,0,2020-06-03,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zL7QAJ,,0013F00000oUyfEQAS,Bridge Media International 25,,Closed Lost,34103,0,2020-09-14,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zL8QAJ,,0013F00000oUyfFQAS,Verio - Small Medium Enterprise Group 45,,Closed Lost,400000,0,2020-08-09,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zL9QAJ,,0013F00000oUyfGQAS,Industrial Logic Controls 59,,Closed Lost,30000,0,2020-12-06,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zLAQAZ,,0013F00000oUyfHQAS,BuildTopia 63,,Closed Lost,0,0,2021-08-19,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2021,2021 3,,,,
0063F00000S5zLEQAZ,,0013F00000oUyfLQAS,Laser Pros International Corp. 190,,Closed Won,24840,100,2020-08-30,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLGQAZ,,0013F00000oUyfMQAS,Pinpoint Solutions Corp 226,,Closed Lost,300000,0,2020-06-01,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zLIQAZ,,0013F00000oUyfOQAS,Industrial Resources Cent 85,,Closed Lost,46504,0,2020-08-11,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLRQAZ,,0013F00000oUyfWQAS,Colorado Springs Utilities 234,,Closed Lost,15501,0,2021-12-15,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2021,2021 4,,,,
0063F00000S5zLSQAZ,,0013F00000oUyfXQAS,Shaker Advertising Agency Inc 250,,Closed Lost,0,0,2020-06-03,New Business,,Telesales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zLTQAZ,,0013F00000oUyfYQAS,SOCALHOOPS.com 4,,Discovery,110000,0,2022-05-06,Add-On Business,,Fields Sales,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2022,2022 2,,,,
0063F00000S5zLUQAZ,,0013F00000oUyfZQAS,Cash America International 9,,Closed Lost,65789,0,2020-11-30,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zLVQAZ,,0013F00000oUyfZQAS,Cash America International 11,,Proposal/Quote,20000,0,2022-04-29,New Business,,Fields Sales,,,BestCase,Best Case,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2022,2022 2,,,,
0063F00000S5zLWQAZ,,0013F00000oUyfaQAC,Open Systems Inc 14,,Closed Won,5502,100,2020-10-08,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zLYQAZ,,0013F00000oUyfcQAC,Real Estate Forum 41,,Closed Lost,40000,0,2020-08-16,New Business,,Telesales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLaQAJ,,0013F00000oUyfcQAC,Real Estate Forum 44,,Closed Lost,200000,0,2021-11-15,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2021,2021 4,,,,
0063F00000S5zLfQAJ,,0013F00000oUyfhQAC,Catalyst Product Development Group 125,,Closed Lost,250000,0,2020-07-20,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLiQAJ,,0013F00000oUyfjQAC,Proofpoint 152,,Closed Lost,31002,0,2020-09-16,Add-On Business,,Telecoverage,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLjQAJ,,0013F00000oUyfkQAC,Consumer Health Interactive 182,,Closed Lost,20000,0,2020-09-03,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLlQAJ,,0013F00000oUyflQAC,Pioneer Standard 196,,Closed Lost,1000,0,2021-05-08,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2021,2021 2,,,,
0063F00000S5zLmQAJ,,0013F00000oUyfmQAC,Omnexus Americas 200,,Closed Lost,150000,0,2020-06-02,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zLnQAJ,,0013F00000oUyfnQAC,Technion Communications 202,,Closed Lost,122699,0,2021-04-07,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2021,2021 2,,,,
0063F00000S5zLqQAJ,,0013F00000oUyfpQAC,Data Interface Systems Corp. 251,,Closed Lost,101000,0,2020-09-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLrQAJ,,0013F00000oUyfpQAC,Data Interface Systems Corp. 0,,Closed Lost,25000,0,2020-12-03,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zLsQAJ,,0013F00000oUyfpQAC,Data Interface Systems Corp. 3,,Closed Lost,25000,0,2021-02-26,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,1,2021,2021 1,,,,
0063F00000S5zLtQAJ,,0013F00000oUyfqQAC,Individual Software 10,,Closed Lost,100000,0,2020-07-19,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zLxQAJ,,0013F00000oUyftQAC,ESPN PARENT 87,,Closed Lost,3000,0,2021-08-25,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2021,2021 3,,,1,
0063F00000S5zLyQAJ,,0013F00000oUyfuQAC,Flywheel Ventures 102,,Closed Lost,21472,0,2020-12-22,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zLzQAJ,,0013F00000oUyfvQAC,Tecnozone 107,,Closed Won,9300,100,2021-02-23,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,1,2021,2021 1,,,,
0063F00000S5zM3QAJ,,0013F00000oUyfyQAC,Circon Corporation 148,,Closed Lost,15000,0,2020-11-20,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zM6QAJ,,0013F00000oUyg1QAC,Corporate Strategy Group 211,,Closed Lost,55000,0,2020-11-05,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zM8QAJ,,0013F00000oUyg3QAC,Riso 9,,Proposal/Quote,50000,0,2022-04-24,New Business,,Fields Sales,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2022,2022 2,,,1,
0063F00000S5zM9QAJ,,0013F00000oUyg4QAC,MG 14,,Closed Lost,40000,0,2020-10-29,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zMAQAZ,,0013F00000oUyg4QAC,MG 28,,Closed Won,538938,100,2021-05-26,Add-On Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2021,2021 2,,,,
0063F00000S5zMCQAZ,,0013F00000oUyg6QAC,Avatier Corp 49,,Closed Lost,101000,0,2022-02-02,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,1,2022,2022 1,,,,
0063F00000S5zMGQAZ,,0013F00000oUyg9QAC,Paciolan 152,,Closed Lost,27500,0,2020-11-13,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zMIQAZ,,0013F00000oUyg9QAC,Paciolan 155,,Closed Lost,10736,0,2022-03-17,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,1,2022,2022 1,,,,
0063F00000S5zMKQAZ,,0013F00000oUygAQAS,S.P.I. Semicon 165,,Closed Lost,50000,0,2021-11-13,New Business,,Telecoverage,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2021,2021 4,,,,
0063F00000S5zMMQAZ,,0013F00000oUygCQAS,AlphaNet Hospitality 183,,Closed Won,60,100,2020-05-27,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
0063F00000S5zMNQAZ,,0013F00000oUygCQAS,AlphaNet Hospitality 186,,Closed Lost,15000,0,2020-08-28,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMOQAZ,,0013F00000oUygDQAS,"Intralox, L.L.C. 200",,Closed Lost,15337,0,2020-12-06,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zMPQAZ,,0013F00000oUygEQAS,Tickets Up Front 216,,Closed Won,742,100,2020-10-29,New Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,4,2020,2020 4,,,,
0063F00000S5zMQQAZ,,0013F00000oUygFQAS,Vericept Corporation 7,,Closed Lost,30000,0,2021-05-30,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2021,2021 2,,,,
0063F00000S5zMRQAZ,,0013F00000oUygGQAS,Arconic 29,,Closed Lost,100000,0,2020-09-13,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMSQAZ,,0013F00000oUygHQAS,General Communication 41,,Closed Lost,40000,0,2020-08-04,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMUQAZ,,0013F00000oUygIQAS,Winnov 55,,Closed Won,4000,100,2020-08-18,Existing Business,,Telesales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMWQAZ,,0013F00000oUygKQAS,Paxton Company 100,,Closed Lost,5000,0,2020-08-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMYQAZ,,0013F00000oUygLQAS,MeadWestvaco 127,,Closed Lost,276071,0,2021-09-17,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2021,2021 3,,,,
0063F00000S5zMZQAZ,,0013F00000oUygMQAS,Sanmina SCI Technology 148,,Closed Lost,250000,0,2020-08-06,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,3,2020,2020 3,,,,
0063F00000S5zMbQAJ,,0013F00000oUygNQAS,LW French 165,,Closed Lost,30000,0,2020-05-23,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:08.000+0000,,2,2020,2020 2,,,,
